buy_and_hold,arima,momentum,random_forest
1.1697366934116784,0.9950118180498732,1.2233030224726777,1.2061111508563287
1.1738049497118255,0.9984723943661514,1.227557578439156,1.2103059147854978
1.1847666402983323,1.0077967249961233,1.2390212431266112,1.221608473150203
1.1796813199231486,1.0034710046007755,1.2337030481685134,1.221608473150203
1.2037518363656843,1.0239460811387548,1.2588758376368427,1.2465344818465334
1.1777036953327995,1.0239460811387548,1.2316348612403643,1.2195605616375937
1.1527856254943998,1.0022812429781163,1.205575705945685,1.2195605616375937
1.0924398237088877,0.9498140158679982,1.1424664591095912,1.2195605616375937
1.1131201265679675,0.9677943577428139,1.1424664591095912,1.2426473085890448
1.124646852751717,0.9677943577428139,1.1424664591095912,1.2426473085890448
1.1494519154706684,0.9677943577428139,1.1424664591095912,1.2700549738056142
1.1356650468979483,0.9677943577428139,1.128763376180685,1.2700549738056142
1.1327833653520107,0.9653386379435758,1.128763376180685,1.2700549738056142
1.1807548875579095,1.0062191498955957,1.128763376180685,1.3238397240430926
1.1456096734094183,1.0062191498955957,1.0951656913462886,1.3238397240430926
1.139902813877268,1.0012066648578914,1.0951656913462886,1.3238397240430926
1.1667985083060168,1.0248298616692504,1.0951656913462886,1.3238397240430926
1.1885523787998578,1.0248298616692504,1.0951656913462886,1.3238397240430926
1.1886088823595822,1.0248298616692504,1.0952177553202056,1.3238397240430926
1.2014916939767137,1.0359375441402805,1.107088341373305,1.3238397240430926
1.200474629901677,1.0359375441402805,1.1061511898427974,1.3227190922225145
1.1449881342524515,0.9880560291094156,1.0550243674562012,1.2615824006776348
1.1667420047462926,1.0068283135156102,1.0550243674562012,1.2615824006776348
1.1535766753305394,1.0068283135156102,1.0550243674562012,1.2615824006776348
1.1613176630127633,1.0135845575865172,1.0550243674562012,1.2700481524846898
1.1809809017968065,1.0135845575865172,1.0550243674562012,1.2700481524846898
1.1794553056842516,1.0135845575865172,1.0536614825262305,1.268407498921842
1.1622782235280757,1.0135845575865172,1.038316407759153,1.2499349551031085
1.1819979658718434,1.0307814953890302,1.0559329574095149,1.2711419215265884
1.2051079217990666,1.0307814953890302,1.0765781402375894,1.2959947847563975
1.2049949146796182,1.0307814953890302,1.0764771857983322,1.295873254862853
1.2101367386145259,1.0351799346688015,1.0810706127845298,1.3014028650191187
1.2244321392247643,1.0351799346688015,1.0938413493505514,1.3167763965524724
1.2633630918747811,1.0351799346688015,1.1286201536746183,1.3167763965524724
1.260509662108706,1.0351799346688015,1.126071054083377,1.3138023275857968
1.236015368968238,1.0150642611955099,1.1041891793744032,1.2882724484362151
1.2425132783365282,1.0204005990257947,1.1099940596316857,1.2882724484362151
1.2470335631144691,1.0204005990257947,1.114032237201969,1.2882724484362151
1.2587297999773917,1.0299711891480576,1.1244810216650778,1.2882724484362151
1.2485026556673002,1.0299711891480576,1.1153446449123114,1.2778052709362397
1.2302520058763633,1.0149150389808408,1.0990405029722916,1.2591262746241285
1.2358458582890652,1.0195297723138268,1.1040377477155174,1.2648514159086455
1.229969488077742,1.0195297723138268,1.098788116874149,1.2588371260744053
1.2488981805853698,1.0352198896293878,1.1156979854497109,1.2588371260744053
1.242456774776804,1.0352198896293878,1.109943582412057,1.25234445845587
1.2364108938863079,1.0301824378039142,1.1045425199118029,1.25234445845587
1.265510227144303,1.0544281171508212,1.1305382880205028,1.25234445845587
1.2690134478472073,1.0544281171508212,1.1336678756374725,1.2558112333107285
1.2372019437224477,1.0544281171508212,1.1052492009866022,1.2243306809996755
1.2477116058311604,1.0633851700276045,1.1146379638375112,1.2243306809996755
1.2826873093004787,1.0633851700276045,1.1458833627875797,1.2243306809996755
